,name,rating,date,heading,review,rating_num,date_dt,heading_len,review_len,heading_clean,review_clean
5060,Christina R.,4.0 star rating,11/22/2020,love the way i feel...,"i absolutely love taking this every day! i feel good and it’s awesome knowing i’m doing something so healthy for my body! my only complaint is that while on the subscription every 30 days, i always run out 3-4 days before my next shipment arrives. i thought the bag was supposed to last 30 days and it’s happened twice now that i’ve run out, but oth...read moreread more about review stating love the way i feel...er than that i love my greens!! read lessread less about review stating love the way i feel...",4,11/22/2020,5,93,"['love', 'way', 'feel']","['absolutely', 'love', 'taking', 'every', 'day', 'feel', 'good', 'awesome', 'knowing', 'im', 'something', 'healthy', 'body', 'complaint', 'subscription', 'every', '30', 'day', 'always', 'run', '34', 'day', 'next', 'shipment', 'arrives', 'thought', 'bag', 'supposed', 'last', '30', 'day', 'happened', 'twice', 'ive', 'run', 'othread', 'moreread', 'review', 'stating', 'love', 'way', 'feeler', 'love', 'read', 'lessread', 'le', 'review', 'stating', 'love', 'way', 'feel']"
5061,Brandon P.,5.0 star rating,11/22/2020,best option,"i’m oilfield and my diet is very limited. i use this to supplement nutritional needs. i get a clean 75 nutrients with this product. it’s not made in the us, so definitely no garbage added.",5,11/22/2020,2,35,"['best', 'option']","['im', 'oilfield', 'diet', 'limited', 'use', 'supplement', 'nutritional', 'need', 'get', 'clean', '75', 'nutrient', 'product', 'made', 'u', 'definitely', 'garbage', 'added']"
5062,Chase F.,5.0 star rating,11/21/2020,great daily supplement,since using althletic greens daily for the past 3 months i have felt a significant increase in my energy levels.,5,11/21/2020,3,20,"['great', 'daily', 'supplement']","['since', 'using', 'althletic', 'daily', 'past', '3', 'month', 'felt', 'significant', 'increase', 'energy', 'level']"
5063,Jose V.,5.0 star rating,11/21/2020,great stuff for busy people,love how convenient it is. i’m able to stay healthy even when i’m busy,5,11/21/2020,5,14,"['great', 'stuff', 'busy', 'people']","['love', 'convenient', 'im', 'able', 'stay', 'healthy', 'even', 'im', 'busy']"
5064,M R.,4.0 star rating,11/21/2020,great product but absolutely poor delivery,really enjoy the product and do believe i feel better. i have had 2 deliveries and both time i had to contact customer service. i subscribed to auto ship thinking this would end any problems. we will see with the 3rd order which was acknowledged and my credit card charged 11/14 (7 days ago) and still no shipping info.,4,11/21/2020,6,59,"['great', 'product', 'absolutely', 'poor', 'delivery']","['really', 'enjoy', 'product', 'believe', 'feel', 'better', '2', 'delivery', 'time', 'contact', 'customer', 'service', 'subscribed', 'auto', 'ship', 'thinking', 'would', 'end', 'problem', 'see', '3rd', 'order', 'acknowledged', 'credit', 'card', 'charged', '1114', '7', 'day', 'ago', 'still', 'shipping', 'info']"
5065,Avinash S.,5.0 star rating,11/21/2020,daily start boost,daily start boost,5,11/21/2020,3,3,"['daily', 'start', 'boost']","['daily', 'start', 'boost']"
5066,Nick W.,5.0 star rating,11/21/2020,get your greens!,"use it everyday, gives me the energy i need.",5,11/21/2020,3,9,['get'],"['use', 'everyday', 'give', 'energy', 'need']"
5067,Trevor G.,5.0 star rating,11/21/2020,love it,love it,5,11/21/2020,2,2,['love'],['love']
5068,Kyle W.,5.0 star rating,11/21/2020,awesome taste!! i feel amazing!!,awesome taste!! i feel amazing!!,5,11/21/2020,5,5,"['awesome', 'taste', 'feel', 'amazing']","['awesome', 'taste', 'feel', 'amazing']"
5070,Gary,5.0 star rating,11/20/2020,fabulous customer service,i’d like to thank latifa for a great service. an order wasn’t going to get to me on time so it was forwarded to where i was working. she tracked it all the way to the hotel to make sure i got in time. brilliant service which i really appreciate,5,11/20/2020,3,50,"['fabulous', 'customer', 'service']","['id', 'like', 'thank', 'latifa', 'great', 'service', 'order', 'going', 'get', 'time', 'forwarded', 'working', 'tracked', 'way', 'hotel', 'make', 'sure', 'got', 'time', 'brilliant', 'service', 'really', 'appreciate']"
5071,Margie M.,5.0 star rating,11/20/2020,best vitamin drink!!,"i love athletic greens-great ingredients, taste great and only takes a few minutes each morning to get a great vitamin boost for the day!!",5,11/20/2020,3,24,"['best', 'vitamin', 'drink']","['love', 'greensgreat', 'ingredient', 'taste', 'great', 'take', 'minute', 'morning', 'get', 'great', 'vitamin', 'boost', 'day']"
5072,Robert S.,5.0 star rating,11/20/2020,great product. cant recommend it,great product. cant recommend it enough,5,11/20/2020,5,6,"['great', 'product', 'cant', 'recommend']","['great', 'product', 'cant', 'recommend', 'enough']"
5073,Eric J.,5.0 star rating,11/20/2020,every. single. day,"as i embark on a healthier lifestyle, athletic greens is a staple in that realm. i take my greens daily and couldn't be happier. the combination of the pouch and packs makes things convenient for getting my fix. very pleased.",5,11/20/2020,3,40,"['every', 'single', 'day']","['embark', 'healthier', 'lifestyle', 'staple', 'realm', 'take', 'daily', 'happier', 'combination', 'pouch', 'pack', 'make', 'thing', 'convenient', 'getting', 'fix', 'pleased']"
5074,Trent V.,5.0 star rating,11/20/2020,amazing product,thank god teddy atlas podcast recommended this great product. i drink it everyday and am on monthly subscription. would highly recommend it to anyone!,5,11/20/2020,2,24,"['amazing', 'product']","['thank', 'god', 'teddy', 'atlas', 'podcast', 'recommended', 'great', 'product', 'drink', 'everyday', 'monthly', 'subscription', 'would', 'highly', 'recommend', 'anyone']"
5075,Michael J.,4.0 star rating,11/20/2020,ag cleared my morning brain,ag cleared my morning brain fog within 2 weeks. before ag it took me 1 to 1.5 hrs in the mornings to feel fully awake. after ag 5 to 10 minutes and occasionally as soon as i open my eyes! gut health/bowl movements are much more efficient and i will leave it at that lol. my only complaints are i didn't receive my vitamin d and late delivery this mo...read moreread more about review stating ag cleared my morning brainnth. read lessread less about review stating ag cleared my morning brain,4,11/20/2020,5,91,"['ag', 'cleared', 'morning', 'brain']","['ag', 'cleared', 'morning', 'brain', 'fog', 'within', '2', 'week', 'ag', 'took', '1', '15', 'hr', 'morning', 'feel', 'fully', 'awake', 'ag', '5', '10', 'minute', 'occasionally', 'soon', 'open', 'eye', 'gut', 'healthbowl', 'movement', 'much', 'efficient', 'leave', 'lol', 'complaint', 'receive', 'vitamin', 'late', 'delivery', 'moread', 'moreread', 'review', 'stating', 'ag', 'cleared', 'morning', 'brainnth', 'read', 'lessread', 'le', 'review', 'stating', 'ag', 'cleared', 'morning', 'brain']"
5076,Catherine S.,5.0 star rating,11/19/2020,ultimate daily,i have been feeling so good now that i'm drinking one shake daily. i have more energy through out the day and i have good bm's daily and no stomach upset.,5,11/19/2020,2,31,"['ultimate', 'daily']","['feeling', 'good', 'im', 'drinking', 'one', 'shake', 'daily', 'energy', 'day', 'good', 'bm', 'daily', 'stomach', 'upset']"
5077,Troy K.,5.0 star rating,11/19/2020,taking my training to the next level,i started using athletic greens while training for marathon racing as a means to help dial in my diet and recovery. i've found that the incorporation of consuming athletic greens every morning has fueled my body and sped up recovery between every training session. the quality ingredients and great taste has turned me into the best version of mysel...read moreread more about review stating taking my training to the next levelf. i am so happy that i discovered athletic greens and am surely a customer for life! read lessread less about review stating taking my training to the next level,5,11/19/2020,7,100,"['taking', 'training', 'next', 'level']","['started', 'using', 'training', 'marathon', 'racing', 'mean', 'help', 'dial', 'diet', 'recovery', 'ive', 'found', 'incorporation', 'consuming', 'every', 'morning', 'fueled', 'body', 'sped', 'recovery', 'every', 'training', 'session', 'quality', 'ingredient', 'great', 'taste', 'turned', 'best', 'version', 'myselread', 'moreread', 'review', 'stating', 'taking', 'training', 'next', 'levelf', 'happy', 'discovered', 'surely', 'customer', 'life', 'read', 'lessread', 'le', 'review', 'stating', 'taking', 'training', 'next', 'level']"
5078,Jakub S.,5.0 star rating,11/19/2020,exceeding expectations,athletic greens is part of my daily routine. after a long day i take it before bed to help add sufficient micronutrients to my body and my sleep has also improved because of it.,5,11/19/2020,2,34,"['exceeding', 'expectation']","['part', 'daily', 'routine', 'long', 'day', 'take', 'bed', 'help', 'add', 'sufficient', 'micronutrient', 'body', 'sleep', 'also', 'improved']"
5079,Patricia B.,5.0 star rating,11/19/2020,good stuff!,a great way to start the morning. really do feel a difference. and tasty too.,5,11/19/2020,2,15,"['good', 'stuff']","['great', 'way', 'start', 'morning', 'really', 'feel', 'difference', 'tasty']"
5080,Benjamin S.,5.0 star rating,11/19/2020,great supplement,"i feel better, less brain fog and more satisfied. athletic greens is much more better tasting than other green drinks out there. the travel packs are super convenient. thank you.",5,11/19/2020,2,30,"['great', 'supplement']","['feel', 'better', 'le', 'brain', 'fog', 'satisfied', 'much', 'better', 'tasting', 'drink', 'travel', 'pack', 'super', 'convenient', 'thank']"
5081,Tara M.,4.0 star rating,11/19/2020,best way to get your greens!,"love the product - taste is good, easy to mix, great nutritional benefits - just wish the price was not quite so high. my husband and i share a subscription and only use athletic greens every other day due to the cost",4,11/19/2020,6,42,"['best', 'way', 'get']","['love', 'product', 'taste', 'good', 'easy', 'mix', 'great', 'nutritional', 'benefit', 'wish', 'price', 'quite', 'high', 'husband', 'share', 'subscription', 'use', 'every', 'day', 'due', 'cost']"
5082,David A.,5.0 star rating,11/19/2020,outta sight,"the initial taste was something to get use to but the benefits i was feeling-greater energy and better digestion put the taste concern on the back burner. now i’m about 2.5 months into use of the product and i don’t miss a day. i enjoy this in the morning and am trying to find ways to sneak it into my more aqueous beverages, water, tea maybe cold ...read moreread more about review stating outta sightcoffee. the taste is now refreshing and the energetic surge i experienced initially has now become a steady state of comfortably high energy. expensive, yes. good, yes. metabolic satisfaction and energy, very good. product value, very high. read lessread less about review stating outta sight",5,11/19/2020,2,119,"['outta', 'sight']","['initial', 'taste', 'something', 'get', 'use', 'benefit', 'feelinggreater', 'energy', 'better', 'digestion', 'put', 'taste', 'concern', 'back', 'burner', 'im', '25', 'month', 'use', 'product', 'miss', 'day', 'enjoy', 'morning', 'trying', 'find', 'way', 'sneak', 'aqueous', 'beverage', 'water', 'tea', 'maybe', 'cold', 'read', 'moreread', 'review', 'stating', 'outta', 'sightcoffee', 'taste', 'refreshing', 'energetic', 'surge', 'experienced', 'initially', 'become', 'steady', 'state', 'comfortably', 'high', 'energy', 'expensive', 'yes', 'good', 'yes', 'metabolic', 'satisfaction', 'energy', 'good', 'product', 'value', 'high', 'read', 'lessread', 'le', 'review', 'stating', 'outta', 'sight']"
5083,Kate H.,5.0 star rating,11/18/2020,excellent product.,"this is a fantastic product. i have tried dozen of supplements touting more energy and various other marketing promises, and this is the only one that has ever done exactly what it says. i have been using it for about 3 months now and i can say i noticed a difference within the first month and it hasn’t wavered. don’t get me wrong i have tired day...read moreread more about review stating excellent product.s after longer workouts or less sleep but i no longer have a profound afternoon exhaustion that i previously suffered from. i take it every morning as my first consumption and i plan on continuing! awesome product you guys, thank you! read lessread less about review stating excellent product.",5,11/18/2020,2,122,"['excellent', 'product']","['fantastic', 'product', 'tried', 'dozen', 'supplement', 'touting', 'energy', 'various', 'marketing', 'promise', 'one', 'ever', 'done', 'exactly', 'say', 'using', '3', 'month', 'say', 'noticed', 'difference', 'within', 'first', 'month', 'wavered', 'get', 'wrong', 'tired', 'dayread', 'moreread', 'review', 'stating', 'excellent', 'product', 'longer', 'workout', 'le', 'sleep', 'longer', 'profound', 'afternoon', 'exhaustion', 'previously', 'suffered', 'take', 'every', 'morning', 'first', 'consumption', 'plan', 'continuing', 'awesome', 'product', 'guy', 'thank', 'read', 'lessread', 'le', 'review', 'stating', 'excellent', 'product']"
5084,Robin J.,5.0 star rating,11/18/2020,the best greens 👍,the best greens 👍,5,11/18/2020,4,4,['best'],['best']
5085,Benjamin Y.,5.0 star rating,11/18/2020,love the greens,love everything about the product. i’ve felt so great since starting to use athletic greens and will be a longtime customer.,5,11/18/2020,3,21,['love'],"['love', 'everything', 'product', 'ive', 'felt', 'great', 'since', 'starting', 'use', 'longtime', 'customer']"
